Tipo_ensino,Universidade_cod,Universidade_nome,Curso_cod,Curso_nome,Ciclo,Link_detalhe
Público Universitário,1105,Universidade do Porto - Faculdade de Engenharia,9096,Engenharia de Materiais,Engenharia de Materiais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9096&code=1105
Público Universitário,1105,Universidade do Porto - Faculdade de Engenharia,9123,Engenharia Mecânica,Engenharia Mecânica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9123&code=1105
Público Universitário,1105,Universidade do Porto - Faculdade de Engenharia,L236,Engenharia de Minas e Geo-Ambiente,Engenharia de Minas e Geo-Ambiente,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L236&code=1105
Público Universitário,1105,Universidade do Porto - Faculdade de Engenharia,9125,Engenharia Química,Engenharia Química,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9125&code=1105
Público Universitário,1106,Universidade do Porto - Faculdade de Farmácia,9494,Ciências Farmacêuticas,Ciências Farmacêuticas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9494&code=1106
Público Universitário,1107,Universidade do Porto - Faculdade de Letras,9006,Arqueologia,Arqueologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9006&code=1107
Público Universitário,1107,Universidade do Porto - Faculdade de Letras,9694,Ciência da Informação,Ciência da Informação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9694&code=1107
Público Universitário,1107,Universidade do Porto - Faculdade de Letras,9023,Ciências da Comunicação,Ciências da Comunicação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9023&code=1107
Público Universitário,1107,Universidade do Porto - Faculdade de Letras,9040,Ciências da Linguagem,Ciências da Linguagem,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9040&code=1107
Público Universitário,1107,Universidade do Porto - Faculdade de Letras,9139,Filosofia,Filosofia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9139&code=1107
Público Universitário,1107,Universidade do Porto - Faculdade de Letras,9143,Geografia,Geografia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9143&code=1107
Público Universitário,1107,Universidade do Porto - Faculdade de Letras,9181,História,História,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9181&code=1107
Público Universitário,1107,Universidade do Porto - Faculdade de Letras,9182,História da Arte,História da Arte,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9182&code=1107
Público Universitário,1107,Universidade do Porto - Faculdade de Letras,9192,Línguas Aplicadas,Línguas Aplicadas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9192&code=1107
Público Universitário,1107,Universidade do Porto - Faculdade de Letras,9197,Línguas e Relações Internacionais,Línguas e Relações Internacionais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9197&code=1107
Público Universitário,1107,Universidade do Porto - Faculdade de Letras,9204,"Línguas, Literaturas e Culturas","Línguas, Literaturas e Culturas",https://www.dges.gov.pt/guias/detcursopi.asp?codc=9204&code=1107
Público Universitário,1107,Universidade do Porto - Faculdade de Letras,L251,Literatura e Estudos Interartes,Literatura e Estudos Interartes,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L251&code=1107
Público Universitário,1107,Universidade do Porto - Faculdade de Letras,9240,Sociologia,Sociologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9240&code=1107
Público Universitário,1108,Universidade do Porto - Faculdade de Medicina,9813,Medicina,Medicina,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9813&code=1108
Público Universitário,1108,Universidade do Porto - Faculdade de Medicina,L307,Saúde Digital e Inovação Biomédica,Saúde Digital e Inovação Biomédica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L307&code=1108
Público Universitário,1113,Universidade do Porto - Faculdade de Medicina Dentária,9548,Medicina Dentária,Medicina Dentária,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9548&code=1113
Público Universitário,1109,Universidade do Porto - Faculdade de Psicologia e de Ciências da Educação,9026,Ciências da Educação,Ciências da Educação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9026&code=1109
Público Universitário,1109,Universidade do Porto - Faculdade de Psicologia e de Ciências da Educação,9219,Psicologia,Psicologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9219&code=1109
Público Universitário,1110,Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar,9708,Ciências do Meio Aquático,Ciências do Meio Aquático,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9708&code=1110
Público Universitário,1110,Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar,9813,Medicina,Medicina,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9813&code=1110
Público Universitário,1110,Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar,9847,Medicina Veterinária,Medicina Veterinária,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9847&code=1110
Público Universitário,1201,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,9086,Engenharia Agronómica,Engenharia Agronómica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9086&code=1201
Público Universitário,1201,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,L237,Engenharia e Biotecnologia Florestal,Engenharia e Biotecnologia Florestal,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L237&code=1201
Público Universitário,1201,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,9129,Engenharia Zootécnica,Engenharia Zootécnica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9129&code=1201
Público Universitário,1201,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,9752,Enologia,Enologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9752&code=1201
Público Universitário,1201,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,9847,Medicina Veterinária,Medicina Veterinária,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9847&code=1201
Público Universitário,1202,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,9005,Animação Sociocultural,Animação Sociocultural,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9005&code=1202
Público Universitário,1202,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,9023,Ciências da Comunicação,Ciências da Comunicação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9023&code=1202
Público Universitário,1202,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,L312,Cultura e Transformação Digital,Cultura e Transformação Digital,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L312&code=1202
Público Universitário,1202,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,9081,Economia,Economia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9081&code=1202
Público Universitário,1202,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,9853,Educação Básica,Educação Básica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9853&code=1202
Público Universitário,1202,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,9147,Gestão,Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9147&code=1202
Público Universitário,1202,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,9196,Línguas e Relações Empresariais,Línguas e Relações Empresariais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9196&code=1202
Público Universitário,1202,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,9204,"Línguas, Literaturas e Culturas","Línguas, Literaturas e Culturas",https://www.dges.gov.pt/guias/detcursopi.asp?codc=9204&code=1202
Público Universitário,1202,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,9219,Psicologia,Psicologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9219&code=1202
Público Universitário,1202,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,9238,Serviço Social,Serviço Social,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9238&code=1202
Público Universitário,1202,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,9803,Teatro e Artes Performativas,Teatro e Artes Performativas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9803&code=1202
Público Universitário,1202,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,9254,Turismo,Turismo,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9254&code=1202
Público Universitário,1203,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,9052,Comunicação e Multimédia,Comunicação e Multimédia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9052&code=1203
Público Universitário,1203,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,L253,Design Sustentável,Design Sustentável,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L253&code=1203
Público Universitário,1203,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,9455,Engenharia Biomédica,Engenharia Biomédica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9455&code=1203
Público Universitário,1203,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,9089,Engenharia Civil,Engenharia Civil,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9089&code=1203
Público Universitário,1203,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,L209,Engenharia Eletrotécnica e de Computadores,Engenharia Eletrotécnica e de Computadores,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L209&code=1203
Público Universitário,1203,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,9113,Engenharia Física,Engenharia Física,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9113&code=1203
Público Universitário,1203,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,9104,Engenharia e Gestão Industrial,Engenharia e Gestão Industrial,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9104&code=1203
Público Universitário,1203,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,9119,Engenharia Informática,Engenharia Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9119&code=1203
Público Universitário,1203,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,9123,Engenharia Mecânica,Engenharia Mecânica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9123&code=1203
Público Universitário,1203,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,L193,Matemática Aplicada e Ciência de Dados,Matemática Aplicada e Ciência de Dados,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L193&code=1203
Público Universitário,1204,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,9540,Bioengenharia,Bioengenharia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9540&code=1204
Público Universitário,1204,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,9011,Biologia,Biologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9011&code=1204
Público Universitário,1204,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,9012,Biologia e Geologia,Biologia e Geologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9012&code=1204
Público Universitário,1204,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,9015,Bioquímica,Bioquímica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9015&code=1204
Público Universitário,1204,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,9379,Ciências do Ambiente,Ciências do Ambiente,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9379&code=1204
Público Universitário,1204,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,9351,Ciências Biomédicas,Ciências Biomédicas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9351&code=1204
Público Universitário,1204,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,9707,Ciências do Desporto,Ciências do Desporto,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9707&code=1204
Público Universitário,1204,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,9554,Ciências da Nutrição,Ciências da Nutrição,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9554&code=1204
Público Universitário,1204,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,9761,Genética e Biotecnologia,Genética e Biotecnologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9761&code=1204
Público Politécnico,7001,Escola Superior de Enfermagem de Coimbra,9500,Enfermagem,Enfermagem,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9500&code=7001
Público Politécnico,7002,Escola Superior de Enfermagem de Lisboa,9500,Enfermagem,Enfermagem,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9500&code=7002
Público Politécnico,7003,Escola Superior de Enfermagem do Porto,9500,Enfermagem,Enfermagem,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9500&code=7003
Público Politécnico,7110,Escola Superior de Hotelaria e Turismo do Estoril,9076,Direção e Gestão Hoteleira,Direção e Gestão Hoteleira,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9076&code=7110
Público Politécnico,7110,Escola Superior de Hotelaria e Turismo do Estoril,9875,Direção e Gestão Hoteleira (regime pós-laboral),Direção e Gestão Hoteleira (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=9875&code=7110
Público Politécnico,7110,Escola Superior de Hotelaria e Turismo do Estoril,9163,Gestão do Lazer e Animação Turística,Gestão do Lazer e Animação Turística,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9163&code=7110
Público Politécnico,7110,Escola Superior de Hotelaria e Turismo do Estoril,9995,Gestão do Lazer e Animação Turística (regime pós-laboral),Gestão do Lazer e Animação Turística (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=9995&code=7110
Público Politécnico,7110,Escola Superior de Hotelaria e Turismo do Estoril,9177,Gestão Turística,Gestão Turística,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9177&code=7110
Público Politécnico,7110,Escola Superior de Hotelaria e Turismo do Estoril,9996,Gestão Turística (regime pós-laboral),Gestão Turística (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=9996&code=7110
Público Politécnico,7110,Escola Superior de Hotelaria e Turismo do Estoril,9183,Informação Turística,Informação Turística,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9183&code=7110
Público Politécnico,7110,Escola Superior de Hotelaria e Turismo do Estoril,8001,Informação Turística (regime pós-laboral),Informação Turística (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=8001&code=7110
Público Politécnico,7110,Escola Superior de Hotelaria e Turismo do Estoril,9217,Produção Alimentar em Restauração,Produção Alimentar em Restauração,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9217&code=7110
