Tipo_ensino,Universidade_cod,Universidade_nome,Curso_cod,Curso_nome,Ciclo,Link_detalhe,Provas_ingresso,Ano_nota,Nota_1fase,Nota_2fase
Público Universitário,300,Universidade de Aveiro,9089,Engenharia Civil,Engenharia Civil,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9089&code=0300,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"130,8","135,8"
Público Universitário,300,Universidade de Aveiro,L223,Engenharia Computacional,Engenharia Computacional,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L223&code=0300,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"123,3","137,8"
Público Universitário,300,Universidade de Aveiro,L217,Engenharia de Computadores e Informática,Engenharia de Computadores e Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L217&code=0300,"{'Um dos seguintes conjuntos': [['Matemática A'], ['Física e Química', 'Matemática A'], ['Biologia e Geologia', 'Matemática A']]}",2023,"142,0","164,5"
Público Universitário,300,Universidade de Aveiro,L209,Engenharia Eletrotécnica e de Computadores,Engenharia Eletrotécnica e de Computadores,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L209&code=0300,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"120,4","133,4"
Público Universitário,300,Universidade de Aveiro,9113,Engenharia Física,Engenharia Física,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9113&code=0300,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"147,3","145,3"
Público Universitário,300,Universidade de Aveiro,9104,Engenharia e Gestão Industrial,Engenharia e Gestão Industrial,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9104&code=0300,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"163,8","159,8"
Público Universitário,300,Universidade de Aveiro,9119,Engenharia Informática,Engenharia Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9119&code=0300,"{'Um dos seguintes conjuntos': [['Matemática A'], ['Biologia e Geologia', 'Matemática A'], ['Física e Química', 'Matemática A']]}",2023,"172,0",
Público Universitário,300,Universidade de Aveiro,9096,Engenharia de Materiais,Engenharia de Materiais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9096&code=0300,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"129,4","130,4"
Público Universitário,300,Universidade de Aveiro,9123,Engenharia Mecânica,Engenharia Mecânica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9123&code=0300,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"152,0","154,0"
Público Universitário,300,Universidade de Aveiro,9125,Engenharia Química,Engenharia Química,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9125&code=0300,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"131,8","154,8"
Público Universitário,300,Universidade de Aveiro,9141,Física,Física,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9141&code=0300,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"124,0","140,3"
Público Universitário,300,Universidade de Aveiro,9146,Geologia,Geologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9146&code=0300,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Física e Química', 'Matemática']}",2023,"125,8","130,8"
Público Universitário,300,Universidade de Aveiro,9147,Gestão,Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9147&code=0300,"{'Um dos seguintes conjuntos': [['Matemática'], ['Biologia e Geologia', 'Matemática'], ['Economia', 'Matemática']]}",2023,"173,0","175,4"
Público Universitário,300,Universidade de Aveiro,L187,Gestão e Planeamento em Turismo,Gestão e Planeamento em Turismo,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L187&code=0300,"{'Uma das seguintes provas': ['Economia', 'Mat. Apl. Ciências Soc.', 'Matemática']}",2023,"145,2","149,8"
Público Universitário,300,Universidade de Aveiro,9194,Línguas e Estudos Editoriais,Línguas e Estudos Editoriais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9194&code=0300,"{'Uma das seguintes provas': ['Alemão', 'Francês', 'Inglês', 'Literatura Portuguesa', 'Português']}",2023,"161,8","162,0"
Público Universitário,300,Universidade de Aveiro,9196,Línguas e Relações Empresariais,Línguas e Relações Empresariais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9196&code=0300,"{'Um dos seguintes conjuntos': [['Português'], ['Alemão', 'Inglês'], ['Francês', 'Inglês']]}",2023,"153,8","154,4"
Público Universitário,300,Universidade de Aveiro,9204,"Línguas, Literaturas e Culturas","Línguas, Literaturas e Culturas",https://www.dges.gov.pt/guias/detcursopi.asp?codc=9204&code=0300,"{'Uma das seguintes provas': ['Literatura Portuguesa', 'Português']}",2023,"154,6","152,8"
Público Universitário,300,Universidade de Aveiro,9209,Matemática,Matemática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9209&code=0300,"{'Um dos seguintes conjuntos': [['Matemática A'], ['Biologia e Geologia', 'Matemática A'], ['Física e Química', 'Matemática A']]}",2023,"143,6","146,2"
Público Universitário,300,Universidade de Aveiro,L298,"Meteorologia, Oceanografia e Clima","Meteorologia, Oceanografia e Clima",https://www.dges.gov.pt/guias/detcursopi.asp?codc=L298&code=0300,"{'Um dos seguintes conjuntos': [['Física e Química'], ['Matemática'], ['Biologia e Geologia', 'Matemática']]}",2023,"114,0","119,0"
Público Universitário,300,Universidade de Aveiro,L254,Multimédia e Tecnologias da Comunicação,Multimédia e Tecnologias da Comunicação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L254&code=0300,"{'Uma das seguintes provas': ['Geometria Descritiva', 'Matemática', 'Português']}",2023,"147,2","152,4"
Público Universitário,300,Universidade de Aveiro,9214,Música,Música,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9214&code=0300,"{'Uma das seguintes provas': ['Hist. da Cultura e Artes', 'Inglês', 'Matemática', 'Português']}",,,
Público Universitário,300,Universidade de Aveiro,9219,Psicologia,Psicologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9219&code=0300,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Matemática']}",2023,"166,5","167,5"
Público Universitário,300,Universidade de Aveiro,9223,Química,Química,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9223&code=0300,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"133,8","135,6"
Público Universitário,300,Universidade de Aveiro,9252,Tradução,Tradução,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9252&code=0300,"{'As seguintes provas': ['Português', 'Alemão', 'Espanhol', 'Francês', 'Inglês']}",2023,"150,0","153,8"
Público Universitário,400,Universidade da Beira Interior,9257,Arquitetura,Arquitetura,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9257&code=0400,"{'Uma das seguintes provas': ['Desenho', 'Geometria Descritiva', 'Matemática']}",2023,"146,8","157,8"
Público Universitário,400,Universidade da Beira Interior,9540,Bioengenharia,Bioengenharia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9540&code=0400,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,,
Público Universitário,400,Universidade da Beira Interior,9015,Bioquímica,Bioquímica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9015&code=0400,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Física e Química', 'Matemática']}",2023,"124,3","121,7"
Público Universitário,400,Universidade da Beira Interior,9016,Biotecnologia,Biotecnologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9016&code=0400,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Física e Química', 'Matemática']}",2023,"130,2","133,2"
Público Universitário,400,Universidade da Beira Interior,9020,Ciência Política e Relações Internacionais,Ciência Política e Relações Internacionais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9020&code=0400,"{'Uma das seguintes provas': ['Filosofia', 'Geografia', 'História', 'Inglês']}",2023,"164,9","157,2"
Público Universitário,400,Universidade da Beira Interior,9351,Ciências Biomédicas,Ciências Biomédicas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9351&code=0400,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Física e Química', 'Matemática']}",2023,"141,0","145,7"
Público Universitário,400,Universidade da Beira Interior,9023,Ciências da Comunicação,Ciências da Comunicação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9023&code=0400,"{'Uma das seguintes provas': ['Filosofia', 'Geografia', 'História', 'Português']}",2023,"147,9","144,9"
Público Universitário,400,Universidade da Beira Interior,9025,Ciências da Cultura,Ciências da Cultura,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9025&code=0400,"{'Uma das seguintes provas': ['Filosofia', 'História', 'Português']}",2023,"116,5","139,0"
Público Universitário,400,Universidade da Beira Interior,9707,Ciências do Desporto,Ciências do Desporto,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9707&code=0400,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Matemática', 'Português']}",2023,"140,6","141,2"
Público Universitário,400,Universidade da Beira Interior,9494,Ciências Farmacêuticas,Ciências Farmacêuticas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9494&code=0400,"{'Um dos seguintes conjuntos': [['Biologia e Geologia'], ['Biologia e Geologia', 'Física e Química'], ['Biologia e Geologia', 'Matemática A']]}",2023,"146,3","148,2"
Público Universitário,400,Universidade da Beira Interior,9048,Cinema,Cinema,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9048&code=0400,"{'Uma das seguintes provas': ['Desenho', 'Filosofia', 'Hist. da Cultura e Artes', 'Português']}",2023,"151,2","146,9"
Público Universitário,400,Universidade da Beira Interior,L331,Computação Criativa e Realidade Virtual,Computação Criativa e Realidade Virtual,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L331&code=0400,"{'Uma das seguintes provas': ['Desenho', 'Geometria Descritiva', 'Matemática']}",,,
Público Universitário,400,Universidade da Beira Interior,9074,Design Industrial,Design Industrial,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9074&code=0400,"{'Uma das seguintes provas': ['Desenho', 'Geometria Descritiva', 'Matemática']}",2023,"119,1","137,8"
Público Universitário,400,Universidade da Beira Interior,9071,Design de Moda,Design de Moda,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9071&code=0400,"{'Uma das seguintes provas': ['Desenho', 'Geometria Descritiva', 'Hist. da Cultura e Artes']}",2023,"145,5","142,9"
Público Universitário,400,Universidade da Beira Interior,9075,Design Multimédia,Design Multimédia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9075&code=0400,"{'Uma das seguintes provas': ['Desenho', 'Filosofia', 'Geometria Descritiva']}",2023,"132,5","143,3"
Público Universitário,400,Universidade da Beira Interior,9081,Economia,Economia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9081&code=0400,"{'Um dos seguintes conjuntos': [['Matemática A'], ['Economia', 'Matemática A'], ['Matemática A', 'Português']]}",2023,"119,7","118,2"
Público Universitário,400,Universidade da Beira Interior,9740,Engenharia Aeronáutica,Engenharia Aeronáutica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9740&code=0400,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"152,7","184,0"
Público Universitário,400,Universidade da Beira Interior,9089,Engenharia Civil,Engenharia Civil,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9089&code=0400,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"131,8","118,4"
Público Universitário,400,Universidade da Beira Interior,9105,Engenharia Eletromecânica,Engenharia Eletromecânica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9105&code=0400,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"149,7",
Público Universitário,400,Universidade da Beira Interior,9112,Engenharia Eletrotécnica e de Computadores,Engenharia Eletrotécnica e de Computadores,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9112&code=0400,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"136,9",
Público Universitário,400,Universidade da Beira Interior,9104,Engenharia e Gestão Industrial,Engenharia e Gestão Industrial,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9104&code=0400,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"128,9","136,1"
Público Universitário,400,Universidade da Beira Interior,9119,Engenharia Informática,Engenharia Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9119&code=0400,"{'Um dos seguintes conjuntos': [['Matemática A'], ['Biologia e Geologia', 'Matemática A'], ['Física e Química', 'Matemática A']]}",2023,"132,2","142,3"
Público Universitário,400,Universidade da Beira Interior,L295,Engenharia Mecânica Computacional,Engenharia Mecânica Computacional,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L295&code=0400,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"169,9",
Público Universitário,400,Universidade da Beira Interior,9918,Estudos Portugueses e Espanhóis,Estudos Portugueses e Espanhóis,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9918&code=0400,"{'Uma das seguintes provas': ['Espanhol', 'Literatura Portuguesa', 'Português']}",2023,"123,6","131,4"
Público Universitário,400,Universidade da Beira Interior,9139,Filosofia,Filosofia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9139&code=0400,"{'Uma das seguintes provas': ['Filosofia', 'História', 'Português']}",2023,"133,7","131,9"
Público Universitário,400,Universidade da Beira Interior,L205,Física e Aplicações,Física e Aplicações,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L205&code=0400,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,,
Público Universitário,400,Universidade da Beira Interior,9147,Gestão,Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9147&code=0400,"{'Uma das seguintes provas': ['Economia', 'Geografia', 'Matemática']}",2023,"147,8","143,3"
Público Universitário,400,Universidade da Beira Interior,L303,"Informática Web, Móvel e na Nuvem","Informática Web, Móvel e na Nuvem",https://www.dges.gov.pt/guias/detcursopi.asp?codc=L303&code=0400,"{'Um dos seguintes conjuntos': [['Matemática'], ['Geometria Descritiva', 'Matemática'], ['Desenho', 'Matemática']]}",2023,"110,4","115,0"
Público Universitário,400,Universidade da Beira Interior,L227,Inteligência Artificial e Ciência de Dados,Inteligência Artificial e Ciência de Dados,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L227&code=0400,"{'Um dos seguintes conjuntos': [['Matemática A'], ['Física e Química', 'Matemática A'], ['Biologia e Geologia', 'Matemática A']]}",2023,"133,1","137,4"
Público Universitário,400,Universidade da Beira Interior,9205,Marketing,Marketing,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9205&code=0400,"{'Um dos seguintes conjuntos': [['Economia'], ['Matemática'], ['Mat. Apl. Ciências Soc.', 'Português']]}",2023,"136,4","134,3"
Público Universitário,400,Universidade da Beira Interior,9835,Matemática e Aplicações,Matemática e Aplicações,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9835&code=0400,"{'Um dos seguintes conjuntos': [['Matemática A'], ['Economia', 'Matemática A'], ['Física e Química', 'Matemática A']]}",2023,"127,5","127,6"
Público Universitário,400,Universidade da Beira Interior,9813,Medicina,Medicina,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9813&code=0400,"{'As seguintes provas': ['Biologia e Geologia', 'Física e Química', 'Matemática A']}",2023,"177,8","184,0"
Público Universitário,400,Universidade da Beira Interior,8184,Optometria e Ciências da Visão,Optometria e Ciências da Visão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8184&code=0400,"{'Um dos seguintes conjuntos': [['Biologia e Geologia'], ['Biologia e Geologia', 'Física e Química'], ['Biologia e Geologia', 'Matemática A']]}",2023,"110,0","130,5"
Público Universitário,400,Universidade da Beira Interior,9219,Psicologia,Psicologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9219&code=0400,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Mat. Apl. Ciências Soc.', 'Português']}",2023,"165,6","165,5"
Público Universitário,400,Universidade da Beira Interior,9225,Química Industrial,Química Industrial,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9225&code=0400,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Física e Química', 'Matemática']}",2023,"118,8","129,6"
Público Universitário,400,Universidade da Beira Interior,8408,Química Medicinal,Química Medicinal,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8408&code=0400,"{'As seguintes provas': ['Física e Química', 'Matemática']}",2023,,
Público Universitário,400,Universidade da Beira Interior,9240,Sociologia,Sociologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9240&code=0400,"{'Uma das seguintes provas': ['História', 'Inglês', 'Português']}",2023,"140,0","141,1"
